event_name,bout,round,fighter,kd,sub_att,rev,ctrl_sec,sig_str_landed,sig_str_att,sig_str_pct,total_str_landed,total_str_att,td_landed,td_att,td_pct,head_landed,head_att,body_landed,body_att,leg_landed,leg_att,distance_landed,distance_att,clinch_landed,clinch_att,ground_landed,ground_att
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov vs. Chris Wade,3,Chris Wade,0.0,0.0,0.0,0.0,8.0,15.0,53.0,16.0,23.0,0.0,0.0,,4.0,9.0,2.0,4.0,2.0,2.0,7.0,14.0,1.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov vs. Chris Wade,1,Rustam Khabilov,0.0,0.0,0.0,95.0,14.0,22.0,63.0,21.0,29.0,2.0,5.0,40.0,7.0,14.0,1.0,1.0,6.0,7.0,9.0,17.0,0.0,0.0,5.0,5.0
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov vs. Chris Wade,2,Rustam Khabilov,0.0,0.0,1.0,76.0,10.0,19.0,52.0,11.0,20.0,1.0,1.0,100.0,9.0,16.0,0.0,1.0,1.0,2.0,6.0,14.0,1.0,2.0,3.0,3.0
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov vs. Chris Wade,3,Rustam Khabilov,0.0,0.0,0.0,226.0,26.0,32.0,81.0,47.0,61.0,3.0,3.0,100.0,23.0,29.0,1.0,1.0,2.0,2.0,5.0,9.0,1.0,1.0,20.0,22.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,1,Reza Madadi,0.0,0.0,0.0,89.0,3.0,16.0,18.0,5.0,18.0,0.0,1.0,0.0,1.0,14.0,2.0,2.0,0.0,0.0,0.0,11.0,3.0,5.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,2,Reza Madadi,0.0,0.0,0.0,112.0,13.0,35.0,37.0,20.0,43.0,1.0,1.0,100.0,6.0,28.0,6.0,6.0,1.0,1.0,5.0,23.0,8.0,12.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,3,Reza Madadi,0.0,0.0,0.0,0.0,11.0,17.0,64.0,11.0,17.0,0.0,0.0,,11.0,17.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,2.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,1,Yan Cabral,0.0,0.0,0.0,108.0,10.0,20.0,50.0,22.0,34.0,1.0,5.0,20.0,3.0,12.0,6.0,7.0,1.0,1.0,2.0,10.0,7.0,9.0,1.0,1.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,2,Yan Cabral,0.0,0.0,0.0,27.0,20.0,49.0,40.0,35.0,64.0,0.0,2.0,0.0,14.0,43.0,5.0,5.0,1.0,1.0,11.0,38.0,9.0,11.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yan Cabral vs. Reza Madadi,3,Yan Cabral,0.0,0.0,0.0,54.0,2.0,16.0,12.0,4.0,19.0,0.0,3.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,1.0,14.0,1.0,2.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yuta Sasaki vs. Willie Gates,1,Willie Gates,0.0,0.0,0.0,187.0,7.0,21.0,33.0,25.0,39.0,0.0,0.0,,4.0,17.0,2.0,3.0,1.0,1.0,5.0,14.0,0.0,5.0,2.0,2.0
UFC Fight Night: Overeem vs Arlovski,Yuta Sasaki vs. Willie Gates,2,Willie Gates,0.0,0.0,0.0,175.0,6.0,11.0,54.0,6.0,11.0,0.0,0.0,,3.0,8.0,3.0,3.0,0.0,0.0,4.0,8.0,1.0,1.0,1.0,2.0
UFC Fight Night: Overeem vs Arlovski,Yuta Sasaki vs. Willie Gates,1,Yuta Sasaki,0.0,0.0,0.0,37.0,2.0,15.0,13.0,4.0,19.0,2.0,6.0,33.0,1.0,13.0,1.0,2.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs Arlovski,Yuta Sasaki vs. Willie Gates,2,Yuta Sasaki,0.0,1.0,0.0,8.0,5.0,8.0,62.0,22.0,27.0,2.0,4.0,50.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,5.0
UFC Fight Night: Overeem vs. Harris,Alistair Overeem vs. Walt Harris,1,Alistair Overeem,0.0,0.0,0.0,176.0,27.0,33.0,81.0,48.0,55.0,1.0,1.0,100.0,21.0,27.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,1.0,23.0,28.0
UFC Fight Night: Overeem vs. Harris,Alistair Overeem vs. Walt Harris,2,Alistair Overeem,1.0,0.0,0.0,86.0,41.0,52.0,78.0,49.0,60.0,0.0,0.0,,37.0,48.0,3.0,3.0,1.0,1.0,4.0,6.0,0.0,0.0,37.0,46.0
UFC Fight Night: Overeem vs. Harris,Alistair Overeem vs. Walt Harris,1,Walt Harris,1.0,0.0,0.0,47.0,24.0,42.0,57.0,24.0,42.0,0.0,0.0,,18.0,36.0,6.0,6.0,0.0,0.0,5.0,13.0,1.0,3.0,18.0,26.0
UFC Fight Night: Overeem vs. Harris,Alistair Overeem vs. Walt Harris,2,Walt Harris,0.0,0.0,0.0,0.0,1.0,6.0,16.0,1.0,6.0,0.0,0.0,,1.0,5.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Anthony Hernandez vs. Kevin Holland,1,Anthony Hernandez,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Anthony Hernandez vs. Kevin Holland,1,Kevin Holland,1.0,0.0,0.0,4.0,14.0,18.0,77.0,14.0,18.0,0.0,0.0,,9.0,13.0,4.0,4.0,1.0,1.0,4.0,7.0,5.0,5.0,5.0,6.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,1,Angela Hill,0.0,0.0,0.0,3.0,10.0,26.0,38.0,13.0,29.0,0.0,0.0,,4.0,16.0,6.0,10.0,0.0,0.0,9.0,25.0,1.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,2,Angela Hill,1.0,0.0,0.0,34.0,37.0,72.0,51.0,37.0,72.0,0.0,0.0,,25.0,58.0,12.0,14.0,0.0,0.0,34.0,67.0,3.0,3.0,0.0,2.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,3,Angela Hill,0.0,0.0,0.0,0.0,43.0,78.0,55.0,43.0,78.0,0.0,0.0,,31.0,62.0,11.0,15.0,1.0,1.0,43.0,78.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,1,Claudia Gadelha,0.0,0.0,0.0,153.0,21.0,47.0,44.0,28.0,54.0,1.0,2.0,50.0,14.0,39.0,6.0,6.0,1.0,2.0,16.0,41.0,1.0,2.0,4.0,4.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,2,Claudia Gadelha,0.0,0.0,0.0,7.0,29.0,71.0,40.0,30.0,72.0,0.0,2.0,0.0,22.0,62.0,3.0,5.0,4.0,4.0,29.0,70.0,0.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Claudia Gadelha vs. Angela Hill,3,Claudia Gadelha,0.0,0.0,0.0,7.0,34.0,92.0,36.0,34.0,92.0,0.0,0.0,,25.0,78.0,5.0,10.0,4.0,4.0,33.0,91.0,1.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Cortney Casey vs. Mara Romero Borella,1,Cortney Casey,0.0,2.0,0.0,0.0,6.0,12.0,50.0,18.0,24.0,0.0,0.0,,4.0,8.0,1.0,1.0,1.0,3.0,2.0,7.0,1.0,2.0,3.0,3.0
UFC Fight Night: Overeem vs. Harris,Cortney Casey vs. Mara Romero Borella,1,Mara Romero Borella,0.0,0.0,0.0,175.0,5.0,7.0,71.0,21.0,24.0,1.0,2.0,50.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,1,Dan Ige,0.0,0.0,0.0,8.0,23.0,54.0,42.0,30.0,63.0,0.0,0.0,,16.0,46.0,6.0,7.0,1.0,1.0,22.0,52.0,0.0,1.0,1.0,1.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,2,Dan Ige,0.0,0.0,0.0,36.0,31.0,63.0,49.0,37.0,71.0,0.0,2.0,0.0,21.0,51.0,6.0,8.0,4.0,4.0,27.0,57.0,4.0,6.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,3,Dan Ige,0.0,0.0,0.0,82.0,25.0,47.0,53.0,33.0,55.0,1.0,2.0,50.0,17.0,35.0,5.0,9.0,3.0,3.0,18.0,40.0,1.0,1.0,6.0,6.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,1,Edson Barboza,1.0,0.0,0.0,58.0,31.0,53.0,58.0,32.0,55.0,0.0,0.0,,21.0,36.0,6.0,11.0,4.0,6.0,17.0,35.0,1.0,1.0,13.0,17.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,2,Edson Barboza,0.0,0.0,0.0,49.0,30.0,52.0,57.0,32.0,54.0,0.0,0.0,,11.0,26.0,12.0,18.0,7.0,8.0,20.0,36.0,5.0,5.0,5.0,11.0
UFC Fight Night: Overeem vs. Harris,Dan Ige vs. Edson Barboza,3,Edson Barboza,0.0,0.0,0.0,8.0,19.0,39.0,48.0,23.0,43.0,0.0,0.0,,8.0,24.0,7.0,10.0,4.0,5.0,17.0,36.0,2.0,3.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,1,Darren Elkins,0.0,0.0,0.0,67.0,33.0,59.0,55.0,44.0,70.0,1.0,4.0,25.0,31.0,57.0,2.0,2.0,0.0,0.0,26.0,48.0,6.0,10.0,1.0,1.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,2,Darren Elkins,0.0,0.0,0.0,0.0,39.0,89.0,43.0,43.0,95.0,0.0,5.0,0.0,31.0,78.0,5.0,8.0,3.0,3.0,35.0,81.0,4.0,8.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,3,Darren Elkins,0.0,0.0,0.0,17.0,49.0,105.0,46.0,55.0,111.0,0.0,4.0,0.0,39.0,94.0,7.0,8.0,3.0,3.0,42.0,95.0,7.0,10.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,1,Nate Landwehr,0.0,0.0,1.0,11.0,25.0,56.0,44.0,26.0,57.0,0.0,0.0,,18.0,49.0,3.0,3.0,4.0,4.0,21.0,50.0,4.0,6.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,2,Nate Landwehr,0.0,0.0,0.0,6.0,43.0,83.0,51.0,44.0,84.0,0.0,0.0,,36.0,76.0,1.0,1.0,6.0,6.0,32.0,69.0,11.0,14.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Darren Elkins vs. Nate Landwehr,3,Nate Landwehr,0.0,0.0,0.0,12.0,50.0,95.0,52.0,51.0,96.0,0.0,0.0,,42.0,86.0,4.0,5.0,4.0,4.0,43.0,87.0,7.0,8.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,1,Eryk Anders,0.0,0.0,0.0,77.0,10.0,35.0,28.0,26.0,51.0,0.0,2.0,0.0,7.0,31.0,3.0,3.0,0.0,1.0,5.0,21.0,5.0,14.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,2,Eryk Anders,0.0,0.0,0.0,132.0,14.0,31.0,45.0,21.0,41.0,0.0,2.0,0.0,4.0,18.0,10.0,12.0,0.0,1.0,7.0,22.0,7.0,9.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,3,Eryk Anders,0.0,0.0,0.0,142.0,17.0,31.0,54.0,26.0,40.0,0.0,1.0,0.0,8.0,19.0,9.0,12.0,0.0,0.0,11.0,23.0,6.0,8.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,1,Krzysztof Jotko,0.0,0.0,0.0,35.0,22.0,36.0,61.0,36.0,50.0,0.0,2.0,0.0,13.0,25.0,5.0,6.0,4.0,5.0,15.0,27.0,7.0,9.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,2,Krzysztof Jotko,0.0,0.0,0.0,0.0,20.0,39.0,51.0,31.0,52.0,0.0,1.0,0.0,15.0,32.0,4.0,6.0,1.0,1.0,18.0,36.0,2.0,3.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Eryk Anders vs. Krzysztof Jotko,3,Krzysztof Jotko,0.0,0.0,0.0,11.0,24.0,41.0,58.0,34.0,52.0,0.0,2.0,0.0,19.0,35.0,4.0,5.0,1.0,1.0,20.0,36.0,4.0,5.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,1,Giga Chikadze,0.0,0.0,0.0,0.0,17.0,39.0,43.0,17.0,39.0,0.0,0.0,,4.0,22.0,5.0,6.0,8.0,11.0,17.0,38.0,0.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,2,Giga Chikadze,0.0,0.0,0.0,0.0,25.0,49.0,51.0,25.0,49.0,0.0,0.0,,16.0,39.0,5.0,6.0,4.0,4.0,24.0,48.0,1.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,3,Giga Chikadze,1.0,0.0,0.0,6.0,19.0,47.0,40.0,19.0,47.0,1.0,1.0,100.0,13.0,39.0,3.0,4.0,3.0,4.0,14.0,36.0,1.0,2.0,4.0,9.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,1,Irwin Rivera,0.0,0.0,0.0,0.0,11.0,33.0,33.0,11.0,33.0,0.0,2.0,0.0,8.0,27.0,2.0,5.0,1.0,1.0,11.0,33.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,2,Irwin Rivera,0.0,0.0,0.0,0.0,10.0,26.0,38.0,10.0,26.0,0.0,1.0,0.0,6.0,18.0,3.0,6.0,1.0,2.0,10.0,26.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Giga Chikadze vs. Irwin Rivera,3,Irwin Rivera,0.0,0.0,0.0,3.0,13.0,35.0,37.0,14.0,36.0,0.0,1.0,0.0,6.0,26.0,5.0,7.0,2.0,2.0,13.0,35.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Matt Brown vs. Miguel Baeza,1,Matt Brown,0.0,0.0,0.0,10.0,33.0,59.0,55.0,33.0,59.0,0.0,0.0,,25.0,49.0,8.0,10.0,0.0,0.0,21.0,42.0,12.0,17.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Matt Brown vs. Miguel Baeza,2,Matt Brown,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Matt Brown vs. Miguel Baeza,1,Miguel Baeza,1.0,0.0,0.0,55.0,32.0,65.0,49.0,37.0,71.0,0.0,0.0,,17.0,48.0,5.0,6.0,10.0,11.0,25.0,56.0,1.0,2.0,6.0,7.0
UFC Fight Night: Overeem vs. Harris,Matt Brown vs. Miguel Baeza,2,Miguel Baeza,1.0,0.0,0.0,2.0,5.0,8.0,62.0,5.0,8.0,0.0,0.0,,4.0,6.0,0.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,2.0
UFC Fight Night: Overeem vs. Harris,Rodrigo Nascimento vs. Don'Tale Mayes,1,Don'Tale Mayes,0.0,0.0,0.0,36.0,16.0,33.0,48.0,26.0,44.0,0.0,0.0,,6.0,22.0,2.0,3.0,8.0,8.0,15.0,31.0,1.0,2.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Rodrigo Nascimento vs. Don'Tale Mayes,2,Don'Tale Mayes,0.0,0.0,0.0,57.0,11.0,15.0,73.0,16.0,21.0,0.0,0.0,,4.0,8.0,5.0,5.0,2.0,2.0,6.0,10.0,5.0,5.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Rodrigo Nascimento vs. Don'Tale Mayes,1,Rodrigo Nascimento,0.0,0.0,0.0,123.0,21.0,39.0,53.0,33.0,51.0,1.0,1.0,100.0,8.0,25.0,4.0,5.0,9.0,9.0,18.0,35.0,2.0,2.0,1.0,2.0
UFC Fight Night: Overeem vs. Harris,Rodrigo Nascimento vs. Don'Tale Mayes,2,Rodrigo Nascimento,0.0,1.0,0.0,20.0,11.0,13.0,84.0,12.0,14.0,1.0,1.0,100.0,6.0,8.0,2.0,2.0,3.0,3.0,8.0,10.0,1.0,1.0,2.0,2.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,1,Marlon Vera,0.0,0.0,0.0,38.0,21.0,32.0,65.0,29.0,40.0,0.0,0.0,,1.0,6.0,9.0,12.0,11.0,14.0,15.0,23.0,6.0,9.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,2,Marlon Vera,0.0,0.0,0.0,26.0,37.0,74.0,50.0,40.0,77.0,0.0,1.0,0.0,20.0,53.0,11.0,15.0,6.0,6.0,29.0,61.0,8.0,13.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,3,Marlon Vera,0.0,0.0,0.0,131.0,34.0,58.0,58.0,46.0,70.0,2.0,2.0,100.0,20.0,39.0,9.0,13.0,5.0,6.0,24.0,43.0,6.0,7.0,4.0,8.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,1,Song Yadong,0.0,0.0,0.0,39.0,17.0,40.0,42.0,22.0,45.0,0.0,0.0,,7.0,28.0,6.0,8.0,4.0,4.0,9.0,31.0,8.0,9.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,2,Song Yadong,0.0,0.0,0.0,3.0,44.0,89.0,49.0,47.0,92.0,0.0,1.0,0.0,33.0,74.0,5.0,8.0,6.0,7.0,39.0,78.0,5.0,11.0,0.0,0.0
UFC Fight Night: Overeem vs. Harris,Song Yadong vs. Marlon Vera,3,Song Yadong,0.0,0.0,0.0,18.0,40.0,72.0,55.0,50.0,84.0,0.0,0.0,,39.0,71.0,1.0,1.0,0.0,0.0,31.0,60.0,8.0,11.0,1.0,1.0
UFC Fight Night: Overeem vs. Oleinik,Alexander Yakovlev vs. Alex Da Silva,1,Alex Da Silva,0.0,0.0,0.0,152.0,7.0,16.0,43.0,8.0,17.0,1.0,3.0,33.0,2.0,11.0,3.0,3.0,2.0,2.0,2.0,11.0,3.0,3.0,2.0,2.0
UFC Fight Night: Overeem vs. Oleinik,Alexander Yakovlev vs. Alex Da Silva,2,Alex Da Silva,0.0,0.0,0.0,118.0,1.0,3.0,33.0,2.0,6.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
UFC Fight Night: Overeem vs. Oleinik,Alexander Yakovlev vs. Alex Da Silva,1,Alexander Yakovlev,0.0,0.0,0.0,72.0,7.0,10.0,70.0,9.0,12.0,0.0,1.0,0.0,2.0,5.0,4.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Alexander Yakovlev vs. Alex Da Silva,2,Alexander Yakovlev,0.0,1.0,0.0,61.0,7.0,9.0,77.0,9.0,11.0,1.0,1.0,100.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0
UFC Fight Night: Overeem vs. Oleinik,Alistair Overeem vs. Aleksei Oleinik,1,Aleksei Oleinik,0.0,0.0,0.0,82.0,38.0,58.0,65.0,78.0,101.0,0.0,0.0,,15.0,34.0,23.0,24.0,0.0,0.0,12.0,26.0,26.0,32.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Alistair Overeem vs. Aleksei Oleinik,1,Alistair Overeem,1.0,0.0,0.0,70.0,29.0,33.0,87.0,31.0,35.0,0.0,1.0,0.0,23.0,27.0,6.0,6.0,0.0,0.0,5.0,8.0,12.0,13.0,12.0,12.0
UFC Fight Night: Overeem vs. Oleinik,Gadzhimurad Antigulov vs. Michal Oleksiejczuk,1,Gadzhimurad Antigulov,0.0,0.0,0.0,0.0,6.0,13.0,46.0,6.0,13.0,0.0,2.0,0.0,5.0,12.0,1.0,1.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Gadzhimurad Antigulov vs. Michal Oleksiejczuk,1,Michal Oleksiejczuk,3.0,0.0,0.0,8.0,8.0,10.0,80.0,8.0,10.0,0.0,0.0,,8.0,10.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,4.0,4.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,1,Arman Tsarukyan,0.0,0.0,0.0,85.0,4.0,12.0,33.0,14.0,22.0,1.0,7.0,14.0,0.0,5.0,4.0,6.0,0.0,1.0,0.0,7.0,4.0,5.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,2,Arman Tsarukyan,0.0,0.0,0.0,21.0,4.0,11.0,36.0,35.0,42.0,0.0,2.0,0.0,3.0,7.0,0.0,2.0,1.0,2.0,2.0,9.0,2.0,2.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,3,Arman Tsarukyan,0.0,0.0,0.0,0.0,5.0,20.0,25.0,11.0,26.0,0.0,3.0,0.0,2.0,13.0,3.0,7.0,0.0,0.0,4.0,18.0,1.0,2.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,1,Islam Makhachev,0.0,0.0,0.0,105.0,6.0,9.0,66.0,20.0,23.0,1.0,4.0,25.0,3.0,5.0,3.0,3.0,0.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,2,Islam Makhachev,0.0,0.0,0.0,112.0,4.0,7.0,57.0,12.0,15.0,1.0,3.0,33.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0
UFC Fight Night: Overeem vs. Oleinik,Islam Makhachev vs. Arman Tsarukyan,3,Islam Makhachev,0.0,0.0,0.0,150.0,4.0,4.0,100.0,15.0,15.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0
UFC Fight Night: Overeem vs. Oleinik,Krzysztof Jotko vs. Alen Amedovski,1,Alen Amedovski,0.0,0.0,1.0,13.0,4.0,12.0,33.0,4.0,12.0,0.0,0.0,,4.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,5.0
UFC Fight Night: Overeem vs. Oleinik,Krzysztof Jotko vs. Alen Amedovski,2,Alen Amedovski,0.0,0.0,0.0,0.0,2.0,3.0,66.0,2.0,3.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
